Pacman:
Best Base Fitness: 
2 3 17
t 1069 28.68217054263566
m 14 19
0 1 19
1 0 2
2 4 17
t 1068 28.68217054263566
m 15 19
0 0 19
1 0 3
2 5 17
t 1067 28.68217054263566
m 16 19
0 0 18
1 0 2
2 6 17
t 1066 28.68217054263566
m 16 19
0 0 17
1 0 1
2 5 17
t 1065 28.68217054263566
m 16 19
0 0 16
1 0 2
2 4 17
t 1064 28.68217054263566
m 16 19
0 0 17
1 0 1
2 5 17
t 1063 28.68217054263566
m 16 19
0 0 16
1 0 2
2 6 17
t 1062 28.68217054263566
m 16 19
0 0 17
1 0 3
2 7 17
t 1061 28.68217054263566
m 16 19
0 0 18
1 0 4
2 6 17
t 1060 28.68217054263566
m 16 19
0 0 19
1 0 5
2 5 17
t 1059 28.68217054263566
m 16 19
0 1 19
1 0 4
2 6 17
t 1058 28.68217054263566
m 16 19
0 0 19
1 0 3
2 5 17
t 1057 28.68217054263566
m 16 19
0 1 19
1 0 2
2 6 17
t 1056 28.68217054263566
m 16 19
0 0 19
1 0 3
2 5 17
t 1055 28.68217054263566
m 16 19
0 1 19
1 1 3
2 4 17
t 1054 28.68217054263566
m 16 19
0 2 19
1 2 3
2 5 17
t 1053 28.68217054263566
m 16 19
0 3 19
1 1 3
2 6 17
t 1052 28.68217054263566
m 16 19
0 4 19
1 2 3
2 5 17
t 1051 28.68217054263566
m 16 19
0 5 19
1 3 3
2 6 17
t 1050 28.68217054263566
m 16 19
0 4 19
1 2 3
2 7 17
t 1049 28.68217054263566
m 16 19
0 5 19
1 1 3
2 8 17
t 1048 28.68217054263566
m 16 19
0 6 19
1 0 3
2 9 17
t 1047 28.68217054263566
m 16 19
0 7 19
1 1 3
2 10 17
t 1046 28.68217054263566
m 16 19
0 8 19
1 0 3
2 9 17
t 1045 28.68217054263566
m 16 19
0 9 19
1 0 4
2 10 17
t 1044 28.68217054263566
m 16 19
0 10 19
1 0 5
2 9 17
t 1043 28.68217054263566
m 16 18
0 11 19
1 0 4
2 8 17
t 1042 28.68217054263566
m 16 17
0 12 19
1 0 5
2 9 17
t 1041 28.68217054263566
m 17 17
0 13 19
1 0 6
2 10 17
t 1040 28.68217054263566
m 18 17
0 14 19
1 0 7
2 9 17
t 1039 28.68217054263566
m 19 17
0 15 19
1 0 8
2 10 17
t 1038 29.45736434108527
m 20 17
0 16 19
1 0 7
2 11 17
t 1037 29.45736434108527
m 21 17
0 16 18
1 0 6
2 12 17
t 1036 29.45736434108527
m 22 17
0 16 17
1 0 7
2 11 17
t 1035 30.232558139534884
m 23 17
0 15 17
1 0 8
2 12 17
t 1034 30.232558139534884
m 24 17
0 16 17
1 0 7
2 13 17
t 1033 30.232558139534884
m 25 17
0 15 17
1 0 8
2 14 17
t 1032 31.007751937984494
m 26 17
0 16 17
1 1 8
2 13 17
t 1031 31.007751937984494
m 27 17
0 16 16
1 2 8
2 14 17
t 1030 31.007751937984494
m 27 18
0 16 15
1 1 8
2 15 17
t 1029 31.782945736434108
m 27 19
0 16 16
1 2 8
2 16 17
t 1028 31.782945736434108
m 28 19
0 16 17
1 3 8
2 15 17
t 1027 31.782945736434108
m 29 19
0 17 17
1 3 9
2 14 17
t 1026 32.55813953488372
m 30 19
0 18 17
1 3 10
2 15 17
t 1025 32.55813953488372
m 31 19
0 18 18
1 3 11
2 16 17
t 1024 32.55813953488372
m 32 19
0 18 19
1 4 11
2 16 16
t 1023 33.333333333333336
m 33 19
0 18 18
1 5 11
2 16 17
t 1022 33.333333333333336
m 34 19
0 18 19
1 4 11
2 16 18
t 1021 43.333333333333336
m 34 18
0 19 19
1 5 11
2 16 19
t 1020 43.333333333333336
m 34 17
0 20 19
1 6 11
2 16 18
t 1019 44.10852713178294
m 34 16
0 19 19
1 5 11
2 16 19
t 1018 44.10852713178294
m 34 15
0 20 19
1 4 11
2 16 18
t 1017 44.10852713178294
m 34 14
0 19 19
1 3 11
2 16 17
t 1016 44.883720930232556
m 34 13
0 20 19
1 2 11
2 16 16
t 1015 44.883720930232556
m 34 12
0 21 19
1 3 11
2 16 15
t 1014 44.883720930232556
m 34 11
0 22 19
1 2 11
2 16 16
t 1013 45.65891472868217
m 34 11
0 23 19
1 2 12
2 16 15
t 1012 45.65891472868217
m 34 11
0 24 19
1 2 11
2 16 14
t 1011 45.65891472868217
m 34 11
0 25 19
1 3 11
2 16 15
t 1010 45.65891472868217
m 34 11
0 26 19
1 2 11
2 16 14
t 1009 45.65891472868217
m 34 11
0 25 19
1 3 11
2 16 13
t 1008 45.65891472868217
m 34 11
0 26 19
1 4 11
2 16 14
t 1007 45.65891472868217
m 34 11
0 27 19
1 5 11
2 16 13
t 1006 45.65891472868217
m 34 11
0 28 19
1 6 11
2 16 14
t 1005 45.65891472868217
m 34 11
0 29 19
1 6 10
2 16 15
t 1004 45.65891472868217
m 34 11
0 30 19
1 6 11
2 15 15
t 1003 45.65891472868217
m 34 11
0 31 19
1 5 11
2 14 15
f 34 0
t 1002 45.65891472868217
m 34 11
0 32 19
1 6 11
2 13 15
t 1001 45.65891472868217
m 34 11
0 33 19
1 6 10
2 14 15
t 1000 45.65891472868217
m 34 11
0 32 19
1 6 9
2 13 15
t 999 45.65891472868217
m 34 11
0 31 19
1 7 9
2 12 15
t 998 45.65891472868217
m 34 11
0 32 19
1 8 9
2 12 16
t 997 45.65891472868217
m 34 11
0 33 19
1 9 9
2 12 15
t 996 45.65891472868217
m 34 11
0 34 19
1 10 9
2 11 15
t 995 45.65891472868217
m 33 11
0 33 19
1 9 9
2 12 15
t 994 45.65891472868217
m 34 11
0 32 19
1 10 9
2 13 15
t 993 45.65891472868217
m 34 11
0 33 19
1 11 9
2 14 15
t 992 45.65891472868217
m 34 11
0 32 19
1 11 8
2 15 15
t 991 45.65891472868217
m 34 11
0 31 19
1 11 9
2 16 15
t 990 45.65891472868217
m 34 11
0 30 19
1 11 8
2 16 14
t 989 45.65891472868217
m 34 11
0 29 19
1 11 9
2 16 13
t 988 45.65891472868217
m 34 11
0 30 19
1 11 8
2 16 14
t 987 45.65891472868217
m 34 11
0 29 19
1 11 9
2 17 14
t 986 45.65891472868217
m 34 11
0 30 19
1 11 8
2 18 14
t 985 45.65891472868217
m 34 11
0 29 19
1 11 7
2 18 15
t 984 45.65891472868217
m 34 11
0 30 19
1 11 8
2 19 15
t 983 45.65891472868217
m 34 11
0 29 19
1 11 9
2 18 15
t 982 45.65891472868217
m 34 11
0 30 19
1 11 8
2 18 16
t 981 45.65891472868217
m 34 11
0 31 19
1 11 9
2 18 15
t 980 45.65891472868217
m 34 11
0 32 19
1 11 10
2 19 15
t 979 45.65891472868217
m 34 11
0 33 19
1 11 11
2 20 15
t 978 45.65891472868217
m 34 11
0 34 19
1 11 10
2 19 15
t 977 45.65891472868217
m 33 11
0 34 18
1 11 11
2 18 15
t 976 45.65891472868217
m 32 11
0 34 19
1 11 12
2 19 15
t 975 45.65891472868217
m 31 11
0 33 19
1 11 11
2 18 15
t 974 46.434108527131784
m 31 10
0 32 19
1 10 11
2 19 15
t 973 46.434108527131784
m 31 9
0 33 19
1 11 11
2 20 15
t 972 46.434108527131784
m 31 8
0 32 19
1 11 10
2 21 15
t 971 47.2093023255814
m 31 7
0 31 19
1 11 9
2 22 15
t 970 47.2093023255814
m 31 6
0 32 19
1 11 10
2 23 15
t 969 47.2093023255814
m 30 6
0 33 19
1 11 9
2 24 15
t 968 47.98449612403101
m 30 6
0 32 19
1 10 9
2 23 15
t 967 47.98449612403101
m 30 6
0 31 19
1 11 9
2 24 15
t 966 47.98449612403101
m 30 6
0 30 19
1 11 8
2 25 15
t 965 47.98449612403101
m 31 6
0 31 19
1 11 7
2 26 15
t 964 47.98449612403101
m 31 6
0 32 19
1 11 8
2 27 15
t 963 47.98449612403101
m 31 6
0 31 19
1 11 7
2 28 15
t 962 47.98449612403101
m 31 6
0 32 19
1 10 7
2 29 15
t 961 47.98449612403101
m 31 6
0 33 19
1 11 7
2 28 15
t 960 47.98449612403101
m 31 6
0 32 19
1 12 7
2 27 15
t 959 47.98449612403101
m 31 6
0 33 19
1 13 7
2 26 15
t 958 47.98449612403101
m 31 6
0 32 19
1 14 7
2 27 15
t 957 47.98449612403101
m 31 6
0 33 19
1 13 7
2 26 15
t 956 47.98449612403101
m 31 6
0 34 19
1 12 7
2 26 14
t 955 47.98449612403101
m 31 6
0 34 18
1 13 7
2 26 13
t 954 47.98449612403101
m 31 6
0 34 19
1 14 7
2 27 13
t 953 47.98449612403101
m 31 6
0 33 19
1 15 7
2 26 13
t 952 47.98449612403101
m 31 6
0 34 19
1 16 7
2 26 14
t 951 47.98449612403101
m 31 6
0 33 19
1 17 7
2 26 13
t 950 47.98449612403101
m 31 6
0 34 19
1 16 7
2 25 13
t 949 47.98449612403101
m 31 6
0 33 19
1 15 7
2 24 13
t 948 47.98449612403101
m 31 6
0 32 19
1 16 7
2 25 13
t 947 47.98449612403101
m 31 6
0 31 19
1 17 7
2 24 13
t 946 47.98449612403101
m 31 6
0 30 19
1 18 7
2 25 13
t 945 47.98449612403101
m 31 6
0 31 19
1 17 7
2 24 13
t 944 47.98449612403101
m 31 6
0 32 19
1 17 6
2 25 13
t 943 47.98449612403101
m 31 6
0 31 19
1 17 5
2 24 13
t 942 47.98449612403101
m 31 6
0 30 19
1 17 4
2 23 13
t 941 47.98449612403101
m 31 6
0 31 19
1 16 4
2 22 13
t 940 47.98449612403101
m 30 6
0 30 19
1 15 4
2 21 13
t 939 47.98449612403101
m 31 6
0 31 19
1 14 4
2 21 12
t 938 47.98449612403101
m 30 6
0 30 19
1 13 4
2 21 11
t 937 47.98449612403101
m 31 6
0 29 19
1 14 4
2 21 12
t 936 47.98449612403101
m 31 6
0 30 19
1 13 4
2 21 13
t 935 47.98449612403101
m 31 6
0 29 19
1 13 3
2 22 13
t 934 47.98449612403101
m 31 6
0 30 19
1 13 2
2 23 13
t 933 47.98449612403101
m 31 6
0 31 19
1 12 2
2 23 12
t 932 47.98449612403101
m 31 6
0 32 19
1 13 2
2 23 11
t 931 47.98449612403101
m 31 6
0 33 19
1 12 2
2 23 10
t 930 47.98449612403101
m 31 6
0 34 19
1 13 2
2 23 9
t 929 47.98449612403101
m 31 6
0 33 19
1 14 2
2 24 9
t 928 47.98449612403101
m 31 6
0 32 19
1 15 2
2 23 9
t 927 47.98449612403101
m 31 6
0 31 19
1 16 2
2 23 10
t 926 47.98449612403101
m 31 6
0 32 19
1 15 2
2 23 11
t 925 47.98449612403101
m 31 6
0 31 19
1 14 2
2 24 11
t 924 47.98449612403101
m 31 6
0 30 19
1 13 2
2 23 11
t 923 47.98449612403101
m 31 6
0 29 19
1 14 2
2 23 10
t 922 47.98449612403101
m 31 6
0 30 19
1 13 2
2 23 11
t 921 47.98449612403101
m 31 6
0 31 19
1 13 3
2 23 12
t 920 47.98449612403101
m 31 6
0 32 19
1 13 2
2 23 11
t 919 47.98449612403101
m 31 6
0 31 19
1 13 3
2 23 10
t 918 47.98449612403101
m 31 6
0 30 19
1 13 4
2 23 11
t 917 47.98449612403101
m 31 6
0 31 19
1 13 3
2 23 10
t 916 47.98449612403101
m 31 6
0 32 19
1 13 2
2 23 9
t 915 47.98449612403101
m 31 6
0 33 19
1 13 3
2 23 8
t 914 47.98449612403101
m 31 6
0 34 19
1 13 2
2 23 7
t 913 47.98449612403101
m 31 6
0 33 19
1 14 2
2 24 7
t 912 47.98449612403101
m 31 6
0 32 19
1 15 2
2 23 7
t 911 47.98449612403101
m 31 6
0 31 19
1 14 2
2 24 7
t 910 47.98449612403101
m 31 6
0 32 19
1 15 2
2 23 7
t 909 47.98449612403101
m 31 6
0 31 19
1 16 2
2 23 8
t 908 47.98449612403101
m 31 6
0 30 19
1 16 1
2 23 7
t 907 47.98449612403101
m 31 6
0 31 19
1 16 0
2 23 8
t 906 47.98449612403101
m 31 6
0 30 19
1 15 0
2 23 9
t 905 47.98449612403101
m 31 6
0 31 19
1 14 0
2 23 8
t 904 47.98449612403101
m 31 6
0 32 19
1 15 0
2 23 7
t 903 47.98449612403101
m 31 6
0 31 19
1 16 0
2 24 7
t 902 47.98449612403101
m 31 6
0 30 19
1 16 1
2 23 7
t 901 47.98449612403101
m 31 6
0 31 19
1 16 0
2 24 7
t 900 47.98449612403101
m 31 6
0 32 19
1 16 1
2 23 7
t 899 47.98449612403101
m 31 6
0 33 19
1 16 2
2 22 7
t 898 47.98449612403101
m 31 6
0 34 19
1 15 2
2 23 7
t 897 47.98449612403101
m 31 6
0 33 19
1 14 2
2 23 8
t 896 47.98449612403101
m 31 6
0 32 19
1 13 2
2 23 7
t 895 47.98449612403101
m 31 6
0 33 19
1 13 3
2 24 7
t 894 47.98449612403101
m 31 6
0 32 19
1 13 4
2 23 7
t 893 47.98449612403101
m 31 6
0 33 19
1 13 5
2 24 7
t 892 47.98449612403101
m 31 6
0 34 19
1 13 4
2 25 7
t 891 47.98449612403101
m 31 6
0 33 19
1 13 3
2 25 6
t 890 47.98449612403101
m 31 7
0 32 19
1 13 2
2 26 6
t 889 47.98449612403101
m 31 8
0 33 19
1 12 2
2 27 6
t 888 47.98449612403101
m 31 9
0 34 19
1 13 2
2 28 6
t 887 47.98449612403101
m 31 10
0 33 19
1 14 2
2 27 6
t 886 47.98449612403101
m 31 11
0 34 19
1 13 2
2 28 6
t 885 47.98449612403101
m 32 11
0 34 18
1 12 2
2 29 6
t 884 47.98449612403101
m 32 11
0 34 19
1 11 2
2 29 5
t 883 47.98449612403101
m 32 11
0 33 19
1 12 2
2 29 4
t 882 47.98449612403101
m 32 11
0 34 19
1 11 2
2 29 3
t 881 47.98449612403101
m 32 11
0 33 19
1 12 2
2 29 4
t 880 47.98449612403101
m 32 11
0 34 19
1 11 2
2 29 3
t 879 47.98449612403101
m 32 11
0 34 18
1 12 2
2 28 3
t 878 47.98449612403101
m 31 11
0 34 19
1 11 2
2 29 3
t 877 47.98449612403101
m 31 11
0 33 19
1 12 2
2 29 4
t 876 47.98449612403101
m 31 11
0 34 19
1 13 2
2 29 5
t 875 47.98449612403101
m 32 11
0 34 18
1 14 2
2 29 6
t 874 47.98449612403101
m 32 11
0 34 17
1 13 2
2 28 6
t 873 47.98449612403101
m 32 11
0 34 16
1 14 2
2 29 6
t 872 47.98449612403101
m 32 11
0 34 17
1 15 2
2 28 6
t 871 47.98449612403101
m 32 11
0 34 16
1 16 2
2 27 6
t 870 47.98449612403101
m 31 11
0 34 17
1 16 1
2 26 6
t 869 47.98449612403101
m 31 11
0 34 16
1 16 0
2 25 6
t 868 47.98449612403101
m 31 10
0 34 15
1 15 0
2 25 7
t 867 47.98449612403101
m 31 10
0 34 14
1 14 0
2 24 7
t 866 47.98449612403101
m 31 9
0 34 13
1 15 0
2 23 7
t 865 47.98449612403101
m 31 8
0 34 14
1 16 0
2 22 7
t 864 47.98449612403101
m 31 8
0 34 13
1 16 1
2 21 7
t 863 47.98449612403101
m 31 7
0 34 12
1 16 2
2 21 8
t 862 47.98449612403101
m 31 6
0 34 11
1 16 1
2 21 9
t 861 47.98449612403101
m 30 6
0 33 11
1 16 0
2 21 10
t 860 47.98449612403101
m 29 6
0 32 11
1 16 1
2 21 9
t 859 47.98449612403101
m 29 5
0 32 12
1 16 2
2 21 8
t 858 47.98449612403101
m 29 4
0 32 11
1 16 1
2 21 9
t 857 48.75968992248062
m 29 3
0 32 12
1 16 2
2 20 9
t 856 48.75968992248062
m 28 3
0 32 13
1 15 2
2 21 9
t 855 48.75968992248062
m 28 3
0 31 13
1 14 2
2 20 9
t 854 48.75968992248062
m 28 3
0 32 13
1 15 2
2 19 9
t 853 48.75968992248062
m 28 3
0 32 12
1 16 2
2 20 9
t 852 48.75968992248062
m 28 3
0 32 13
1 16 1
2 19 9
t 851 48.75968992248062
m 28 3
0 31 13
1 16 2
2 18 9
t 850 48.75968992248062
m 28 3
0 30 13
1 16 1
2 17 9
t 849 48.75968992248062
m 27 3
0 31 13
1 16 2
2 17 10
t 848 49.53488372093023
m 28 3
0 30 13
1 15 2
2 17 9
t 847 49.53488372093023
m 27 3
0 31 13
1 16 2
2 17 10
t 846 49.53488372093023
m 28 3
0 30 13
1 15 2
2 17 9
t 845 49.53488372093023
m 27 3
0 29 13
1 16 2
2 17 10
t 844 49.53488372093023
m 27 3
0 28 13
1 16 1
2 17 9
t 843 49.53488372093023
m 27 2
0 27 13
1 16 2
2 16 9
t 842 49.53488372093023
m 27 1
0 26 13
1 16 1
2 17 9
t 841 49.53488372093023
m 27 2
0 26 14
1 16 2
2 17 10
t 840 49.53488372093023
m 27 3
0 26 13
1 15 2
2 17 11
t 839 49.53488372093023
m 28 3
0 25 13
1 16 2
2 16 11
t 838 49.53488372093023
m 29 3
0 26 13
1 15 2
2 15 11
t 837 49.53488372093023
m 30 3
0 26 14
1 16 2
2 16 11
t 836 50.310077519379846
m 31 3
0 26 13
1 15 2
2 17 11
t 835 50.310077519379846
m 32 3
0 25 13
1 14 2
2 18 11
t 834 50.310077519379846
m 33 3
0 26 13
1 15 2
2 19 11
t 833 51.08527131782946
m 34 3
0 27 13
1 14 2
2 20 11
t 832 51.08527131782946
m 34 2
0 28 13
1 15 2
2 19 11
t 831 51.86046511627907
m 34 1
0 27 13
1 14 2
2 20 11
t 830 51.86046511627907
m 34 0
0 28 13
1 13 2
2 21 11
t 829 61.86046511627907
m 34 0
0 29 13
1 14 2
2 21 10
t 828 61.86046511627907
m 34 0
0 30 13
1 15 2
2 21 11
t 827 61.86046511627907
m 34 0
0 31 13
1 16 2
2 21 10
t 826 61.86046511627907
m 34 0
0 30 13
1 16 1
2 21 11
t 825 61.86046511627907
m 34 0
0 31 13
1 16 0
2 21 10
t 824 61.86046511627907
m 34 0
0 32 13
1 15 0
2 21 11
t 823 61.86046511627907
m 34 0
0 32 14
1 14 0
2 21 12
t 822 61.86046511627907
m 34 0
0 32 15
1 13 0
2 21 11
t 821 61.86046511627907
m 34 0
0 33 15
1 14 0
2 21 12
t 820 61.86046511627907
m 34 0
0 32 15
1 15 0
2 21 11
t 819 61.86046511627907
m 34 0
0 33 15
1 14 0
2 21 10
t 818 61.86046511627907
m 34 0
0 32 15
1 15 0
2 21 11
t 817 61.86046511627907
m 34 0
0 32 16
1 14 0
2 21 10
t 816 61.86046511627907
m 34 0
0 32 17
1 15 0
2 21 11
t 815 61.86046511627907
m 34 0
0 31 17
1 16 0
2 21 10
t 814 61.86046511627907
m 34 1
0 32 17
1 16 1
2 21 9
t 813 61.86046511627907
m 34 0
0 31 17
1 16 0
2 21 10
t 812 61.86046511627907
m 34 1
0 32 17
1 15 0
2 21 11
t 811 61.86046511627907
m 34 0
0 31 17
1 14 0
2 20 11
t 810 61.86046511627907
m 34 0
0 32 17
1 13 0
2 21 11
t 809 61.86046511627907
m 34 0
0 32 16
1 12 0
2 21 10
t 808 61.86046511627907
m 34 0
0 32 15
1 11 0
2 21 9
t 807 61.86046511627907
m 34 0
0 31 15
1 10 0
2 20 9
t 806 61.86046511627907
m 34 0
0 32 15
1 9 0
2 21 9
t 805 61.86046511627907
m 34 0
0 33 15
1 10 0
2 20 9
t 804 61.86046511627907
m 34 0
0 34 15
1 11 0
2 21 9
t 803 61.86046511627907
m 33 0
0 34 14
1 10 0
2 21 8
t 802 62.63565891472868
m 32 0
0 34 15
1 11 0
2 21 7
t 801 62.63565891472868
m 32 0
0 34 14
1 12 0
2 20 7
t 800 62.63565891472868
m 31 0
0 34 13
1 11 0
2 21 7
t 799 62.63565891472868
m 31 0
0 34 12
1 12 0
2 21 8
t 798 62.63565891472868
m 30 0
0 34 11
1 13 0
2 21 7
t 797 63.41085271317829
m 30 0
0 34 12
1 12 0
2 22 7
t 796 63.41085271317829
m 30 0
0 34 11
1 13 0
2 21 7
t 795 63.41085271317829
m 30 0
0 34 12
1 14 0
2 20 7
t 794 63.41085271317829
m 30 0
0 34 13
1 13 0
2 19 7
t 793 63.41085271317829
m 30 0
0 34 12
1 14 0
2 20 7
t 792 63.41085271317829
m 30 0
0 34 13
1 15 0
2 21 7
t 791 63.41085271317829
m 31 0
0 34 12
1 16 0
2 21 8
t 790 63.41085271317829
m 31 0
0 34 11
1 15 0
2 21 9
t 789 63.41085271317829
m 30 0
0 34 12
1 16 0
2 20 9
t 788 63.41085271317829
m 31 0
0 34 13
1 16 1
2 21 9
t 787 63.41085271317829
m 31 0
0 34 12
1 16 0
2 20 9
t 786 63.41085271317829
m 31 0
0 34 13
1 16 1
2 19 9
t 785 63.41085271317829
m 31 0
0 34 12
1 16 2
2 20 9
t 784 63.41085271317829
m 30 0
0 34 11
1 15 2
2 21 9
t 783 63.41085271317829
m 29 0
0 33 11
1 16 2
2 21 10
t 782 63.41085271317829
m 29 0
0 34 11
1 15 2
2 21 9
t 781 63.41085271317829
m 29 0
0 33 11
1 14 2
2 20 9
t 780 63.41085271317829
m 28 0
0 32 11
1 15 2
2 19 9
t 779 63.41085271317829
m 28 0
0 31 11
1 14 2
2 18 9
f 0 0
t 778 63.41085271317829
m 27 0
0 31 10
1 13 2
2 19 9
t 777 64.18604651162791
m 26 0
0 31 9
1 12 2
2 18 9
t 776 64.18604651162791
m 25 0
0 31 8
1 13 2
2 19 9
t 775 64.18604651162791
m 25 0
0 32 8
1 12 2
2 18 9
t 774 64.18604651162791
m 25 0
0 33 8
1 13 2
2 19 9
t 773 64.18604651162791
m 26 0
0 32 8
1 13 3
2 18 9
t 772 64.18604651162791
m 25 0
0 31 8
1 13 4
2 19 9
t 771 64.18604651162791
m 25 0
0 31 9
1 14 4
2 20 9
t 770 64.18604651162791
m 25 0
0 31 8
1 15 4
2 21 9
t 769 64.18604651162791
m 25 0
0 31 7
1 16 4
2 21 10
t 768 64.18604651162791
m 25 0
0 31 8
1 17 4
2 21 9
t 767 64.18604651162791
m 26 0
0 30 8
1 16 4
2 21 10
t 766 64.18604651162791
m 25 0
0 29 8
1 17 4
2 21 11
t 765 64.18604651162791
m 25 0
0 28 8
1 18 4
2 21 12
t 764 64.18604651162791
m 25 0
0 29 8
1 17 4
2 21 13
t 763 64.18604651162791
m 25 0
0 28 8
1 16 4
2 21 12
t 762 64.18604651162791
m 24 0
0 28 9
1 15 4
2 21 13
t 761 64.96124031007753
m 24 0
0 28 8
1 14 4
2 22 13
t 760 64.96124031007753
m 23 0
0 28 9
1 15 4
2 23 13
t 759 64.96124031007753
m 24 0
0 27 9
1 14 4
2 22 13
t 758 64.96124031007753
m 23 0
0 26 9
1 13 4
2 21 13
t 757 64.96124031007753
m 22 0
0 27 9
1 14 4
2 21 12
t 756 64.96124031007753
m 23 0
0 28 9
1 13 4
2 21 11
t 755 64.96124031007753
m 23 0
0 28 8
1 13 3
2 20 11
t 754 64.96124031007753
m 23 0
0 29 8
1 13 4
2 21 11
t 753 64.96124031007753
m 23 0
0 30 8
1 13 3
2 21 10
t 752 64.96124031007753
m 24 0
0 29 8
1 13 2
2 21 9
t 751 64.96124031007753
m 24 0
0 28 8
1 12 2
2 20 9
t 750 64.96124031007753
m 24 0
0 28 9
1 13 2
2 21 9
t 749 64.96124031007753
m 24 0
0 28 10
1 14 2
2 21 8
t 748 64.96124031007753
m 25 0
0 28 11
1 15 2
2 21 7
t 747 64.96124031007753
m 26 0
0 27 11
1 14 2
2 22 7
t 746 64.96124031007753
m 26 0
0 26 11
1 13 2
2 23 7
t 745 64.96124031007753
m 27 0
0 27 11
1 13 3
2 23 8
t 744 64.96124031007753
m 28 0
0 26 11
1 13 4
2 23 7
t 743 64.96124031007753
m 29 0
0 27 11
1 13 3
2 24 7
t 742 64.96124031007753
m 30 0
0 26 11
1 13 4
2 23 7
t 741 64.96124031007753
m 31 0
0 27 11
1 13 3
2 22 7
t 740 64.96124031007753
m 32 0
0 28 11
1 13 2
2 21 7
t 739 64.96124031007753
m 33 0
0 29 11
1 12 2
2 21 8
t 738 64.96124031007753
m 34 0
0 28 11
1 13 2
2 21 7
t 737 64.96124031007753
m 34 0
0 29 11
1 12 2
2 22 7
t 736 64.96124031007753
m 34 0
0 30 11
1 11 2
2 23 7
t 735 64.96124031007753
m 34 0
0 31 11
1 12 2
2 23 8
t 734 64.96124031007753
m 34 0
0 31 10
1 13 2
2 23 9
t 733 64.96124031007753
m 34 0
0 31 9
1 13 3
2 23 8
t 732 64.96124031007753
m 34 0
0 31 8
1 13 4
2 23 7
t 731 64.96124031007753
m 34 0
0 31 9
1 13 5
2 23 8
t 730 64.96124031007753
m 34 0
0 31 10
1 12 5
2 23 7
t 729 64.96124031007753
m 34 0
0 31 11
1 13 5
2 24 7
t 728 64.96124031007753
m 34 0
0 30 11
1 12 5
2 25 7
t 727 64.96124031007753
m 34 0
0 31 11
1 13 5
2 24 7
t 726 64.96124031007753
m 34 0
0 30 11
1 12 5
2 25 7
t 725 64.96124031007753
m 34 0
0 31 11
1 13 5
2 24 7
t 724 64.96124031007753
m 34 0
0 32 11
1 12 5
2 23 7
t 723 64.96124031007753
m 34 0
0 31 11
1 11 5
2 22 7
t 722 64.96124031007753
m 34 0
0 32 11
1 12 5
2 21 7
t 721 64.96124031007753
m 34 0
0 32 12
1 11 5
2 21 8
t 720 64.96124031007753
m 34 0
0 32 13
1 10 5
2 21 9
t 719 64.96124031007753
m 34 0
0 32 12
1 9 5
2 20 9
t 718 64.96124031007753
m 34 0
0 32 11
1 9 4
2 21 9
t 717 64.96124031007753
m 34 0
0 33 11
1 9 3
2 21 10
t 716 64.96124031007753
m 34 0
0 34 11
1 8 3
2 21 9
t 715 64.96124031007753
m 33 0
0 33 11
1 9 3
2 21 8
t 714 64.96124031007753
m 34 0
0 34 11
1 9 2
2 21 7
t 713 64.96124031007753
m 33 0
0 34 12
1 10 2
2 22 7
t 712 64.96124031007753
m 32 0
0 34 11
1 9 2
2 23 7
t 711 64.96124031007753
m 31 0
0 34 12
1 10 2
2 22 7
t 710 64.96124031007753
m 31 0
0 34 13
1 9 2
2 23 7
t 709 64.96124031007753
m 31 0
0 34 12
1 10 2
2 24 7
t 708 64.96124031007753
m 31 0
0 34 13
1 9 2
2 25 7
t 707 64.96124031007753
m 32 0
0 34 14
1 9 3
2 25 6
t 706 64.96124031007753
m 33 0
0 34 13
1 8 3
2 25 5
t 705 64.96124031007753
m 33 0
0 34 14
1 7 3
2 25 6
t 704 64.96124031007753
m 33 0
0 34 13
1 8 3
2 25 5
t 703 64.96124031007753
m 33 0
0 34 14
1 9 3
2 24 5
t 702 64.96124031007753
m 33 0
0 34 13
1 9 2
2 23 5
t 701 64.96124031007753
m 33 0
0 34 14
1 10 2
2 24 5
t 700 64.96124031007753
m 33 0
0 34 13
1 9 2
2 25 5
t 699 64.96124031007753
m 33 0
0 34 14
1 10 2
2 25 4
t 698 64.96124031007753
m 34 0
0 34 15
1 9 2
2 25 5
t 697 64.96124031007753
m 34 0
0 34 16
1 9 3
2 25 4
t 696 64.96124031007753
m 34 0
0 34 17
1 9 2
2 25 5
t 695 64.96124031007753
m 34 0
0 34 18
1 10 2
2 24 5
t 694 64.96124031007753
m 34 0
0 34 17
1 11 2
2 25 5
t 693 64.96124031007753
m 34 0
0 34 18
1 12 2
2 25 4
t 692 64.96124031007753
m 34 0
0 34 17
1 11 2
2 25 3
t 691 64.96124031007753
m 34 0
0 34 18
1 12 2
2 25 2
t 690 64.96124031007753
m 34 0
0 34 19
1 13 2
2 25 3
t 689 64.96124031007753
m 34 0
0 34 18
1 12 2
2 25 2
t 688 64.96124031007753
m 34 0
0 34 17
1 11 2
2 24 2
t 687 64.96124031007753
m 34 0
0 34 18
1 10 2
2 25 2
t 686 64.96124031007753
m 34 0
0 34 19
1 9 2
2 25 3
t 685 64.96124031007753
m 34 0
0 34 18
1 10 2
2 26 3
t 684 64.96124031007753
m 34 0
0 34 19
1 9 2
